,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,Id
3451,6.5635667,0.3750916,0.45931324,3.8052397,0.11395498,16.647964,14.730246,0.9985672,3.4553032,0.5703974,9.37748,6.056266,1275.7842
3452,8.254614,0.37163267,0.4464591,3.0497,0.12960881,16.656437,14.382839,0.99542755,3.333901,0.5229795,10.16541,6.3889456,420.82962
3453,6.6189585,0.38545138,0.124634355,1.7419785,0.13244978,25.851326,60.942356,0.99859506,3.4350443,0.81356126,9.365701,5.18014,1279.9673
3454,6.6139193,0.6975338,0.33079052,1.5398077,0.09534317,10.471729,69.21256,0.99806094,3.3913536,0.7927554,9.670531,6.3065653,1216.9344
3455,8.213452,0.7040912,0.39136177,2.8044357,0.096570514,25.892212,38.544567,0.99542856,3.1656902,0.7362604,11.505763,4.846764,416.8136
3456,6.772936,0.6252425,0.45237857,3.4859865,0.12430312,14.4075575,14.826996,0.998021,3.4181921,0.5355527,11.350946,5.728744,929.27203
3457,7.743516,0.62564594,0.23797633,1.9456908,0.10997482,25.240362,67.018166,0.99526906,3.1786091,0.6455533,11.055682,5.2220836,865.6761
3458,6.743636,0.4257029,0.4596208,3.1026597,0.09947675,12.038139,14.605211,0.99742854,3.4050748,0.5633647,9.445679,5.6445613,1256.9094
3459,7.6514907,0.5468334,0.44324034,1.2659266,0.11322413,7.4104643,26.506361,0.9948688,3.1656191,0.5241422,11.258279,4.870595,933.41473
3460,9.860505,0.49926522,0.08228807,1.2641044,0.10734494,8.926374,77.73472,0.9962183,3.4658108,0.81877077,11.193452,4.874855,918.99023
3461,7.83972,0.36730534,0.31197274,2.0657902,0.11522466,21.941608,37.190575,0.9961799,3.255385,0.5109972,10.416564,5.9668593,872.986
3462,6.8336296,0.40077734,0.38336018,3.7035122,0.1222178,23.45903,56.16517,0.997597,3.3851566,0.69656575,10.606646,4.9837766,810.5178
3463,7.38076,0.558155,0.15792319,3.2266,0.11602687,14.737743,77.03728,0.9977801,3.4582512,0.8110979,9.561581,4.9927154,961.9024
3464,6.614065,0.49037054,0.29671663,3.785872,0.09174592,24.722649,62.298656,0.99847895,3.385383,0.65829015,10.504758,4.8586736,1252.3634
3465,9.570605,0.70555246,0.31856775,3.5071352,0.06566282,21.159235,77.56647,0.99561846,3.322865,0.81424433,11.371933,4.8439493,597.576
3466,6.906867,0.5461084,0.45523888,3.4170856,0.07128908,5.7300987,41.041317,0.9971852,3.4560573,0.5763773,10.759596,5.1544056,542.4782
3467,9.225001,0.36125606,0.22667159,1.2816975,0.11531661,17.305649,17.748077,0.99824053,3.374513,0.69141275,9.385903,5.357488,744.1895
3468,8.758512,0.38619,0.14675455,3.1318023,0.1004903,5.6556387,75.42922,0.99750835,3.456432,0.808224,9.462642,5.024,913.6981
3469,8.645975,0.70184267,0.07487331,3.8019934,0.065555826,24.8851,76.520164,0.9974214,3.1772175,0.811813,11.011838,4.848332,1122.8113
3470,9.788061,0.6353796,0.10228136,1.7539984,0.12898515,12.726503,77.38649,0.9955113,3.4598544,0.8044148,9.871192,4.9186316,436.86066
3471,6.5973816,0.37410104,0.4598161,3.5820518,0.06278202,25.304615,14.152962,0.9970362,3.182194,0.50260097,11.34224,5.828078,1240.5703
3472,9.279641,0.6755692,0.10853925,1.456804,0.122468986,25.558296,77.71329,0.9956421,3.3789673,0.8049421,10.675238,4.861207,401.82138
3473,9.585299,0.7065023,0.339374,1.427634,0.09643042,24.956305,77.71918,0.9979784,3.40867,0.8180022,11.494496,4.9444447,881.5777
3474,6.585854,0.35634983,0.3172289,3.1734133,0.12898909,19.238605,26.020922,0.99809027,3.4191658,0.52071536,9.474171,5.322867,1246.8066
3475,6.71025,0.37535185,0.35841116,3.5992544,0.11895337,13.750779,35.75134,0.99752533,3.4261582,0.56375647,10.467971,5.065653,1161.3464
3476,6.8783536,0.39173943,0.30548683,3.6054988,0.12498405,7.9125886,74.86836,0.9954769,3.4074993,0.80215454,10.7568,4.927745,400.9102
3477,6.7667193,0.4074033,0.3008855,2.4596162,0.12655184,18.333422,58.833668,0.99719536,3.4364228,0.73293674,10.225059,5.276775,905.95386
3478,6.845089,0.635574,0.27384079,2.5068362,0.1306989,23.492302,15.199684,0.9967816,3.1648424,0.6274228,11.509604,5.477219,1184.0261
3479,9.337255,0.70680076,0.13332877,1.8956722,0.111419156,25.922565,76.829185,0.99537075,3.1742728,0.808647,11.370544,4.839718,376.24777
3480,9.868529,0.4503598,0.117121294,1.511385,0.10854373,7.048026,77.46546,0.9953245,3.3710423,0.8069023,10.899572,4.8979154,417.13815
3481,9.556007,0.6983536,0.08163524,1.2421094,0.122304626,18.533075,77.53256,0.9948507,3.2831163,0.8036347,11.067553,5.120246,358.7182
3482,9.22138,0.6036564,0.38234118,3.4743369,0.08989135,20.619349,64.11398,0.9966246,3.2877536,0.725642,11.470491,4.8557334,936.4376
3483,9.688219,0.35737774,0.4049286,1.2171594,0.12337531,21.865667,54.04468,0.9948822,3.1970363,0.68567646,11.382543,4.856542,478.06427
3484,9.882456,0.5759624,0.42626145,1.4073465,0.11314065,8.213652,68.81685,0.99483705,3.1890473,0.6036955,11.417419,4.8615804,866.2814
3485,7.1236763,0.69419503,0.27582058,3.7491155,0.08673066,25.630041,29.676157,0.9967381,3.385065,0.5416714,10.755225,6.2910795,942.02057
3486,7.199918,0.61327815,0.4566906,2.1665606,0.08430788,7.8955855,29.19758,0.9971625,3.430169,0.62063026,10.313239,5.2913427,1004.2273
3487,7.4596667,0.35915208,0.45637682,1.7954879,0.124361396,13.989669,13.955675,0.9975006,3.216846,0.49390537,10.508858,6.0865207,1252.2301
3488,6.9638176,0.623142,0.33217648,1.3667891,0.048565827,6.5181847,51.283722,0.99586207,3.218902,0.7257325,9.935029,4.9218955,1124.9385
3489,9.337715,0.62924653,0.3841951,1.4511076,0.10701028,24.999708,17.334797,0.99526227,3.2395208,0.5527647,11.510667,4.871881,1155.3724
3490,7.0939703,0.5821796,0.44144592,3.0463166,0.08480218,6.8054867,23.965033,0.99672455,3.3687172,0.59368616,10.343173,6.166443,1146.946
3491,6.776114,0.68995655,0.4245023,3.8023107,0.073317304,25.915667,66.71569,0.9985508,3.3989336,0.5986348,11.048747,4.872628,1071.1675
3492,9.448298,0.7030429,0.07329473,1.4610782,0.091485165,22.823895,77.6582,0.9949102,3.2396083,0.8124215,11.447405,4.8993506,552.75397
3493,7.1047997,0.44180048,0.3400483,2.9736304,0.09707993,8.569314,76.239494,0.9979713,3.461845,0.71112204,11.38855,5.4945254,1163.0957
3494,9.946046,0.4498052,0.0728616,1.2234676,0.05551896,6.224695,77.65121,0.99535996,3.3420463,0.8197264,10.138864,4.8495817,514.64685
3495,8.8267145,0.6169847,0.09657979,2.1901197,0.06491683,21.024809,61.23404,0.99708366,3.35619,0.73150533,10.972817,5.1113424,536.919
3496,9.413396,0.45729885,0.17435646,1.2509991,0.1101242,11.464826,44.91822,0.9949179,3.2123883,0.57344985,10.545788,5.7804594,732.6871
3497,6.640462,0.3697377,0.45851856,2.5334933,0.111613855,18.609615,36.930668,0.998559,3.4470136,0.53663677,10.524659,5.377838,1279.6118
3498,6.6293664,0.3759949,0.45619518,3.6481738,0.117931426,25.184061,17.142868,0.99818003,3.3559206,0.53865045,10.029368,6.1672215,1185.5709
3499,9.721316,0.57375664,0.07580361,1.2405776,0.08492565,25.65751,77.057915,0.9974544,3.4487355,0.81891686,9.380831,4.84885,1261.442
3500,6.7400928,0.55454135,0.45151317,3.5324001,0.12429969,6.392272,16.046541,0.9949323,3.217813,0.7724464,10.091955,6.357308,366.33188
3501,6.7384996,0.5124174,0.4587871,3.6131086,0.124068044,24.357437,15.59919,0.9984091,3.4542732,0.5048025,9.870343,5.9229994,1219.4219
3502,6.633721,0.6585431,0.35893458,2.1287904,0.08180797,23.931564,33.102585,0.9961768,3.1618273,0.5230953,11.411366,5.075039,970.0521
3503,7.7590632,0.40998772,0.2643524,1.5697284,0.12735337,5.948056,20.399963,0.9953326,3.3595572,0.5545626,11.311471,5.6111956,994.483
3504,9.076035,0.40339172,0.11524531,1.4686321,0.11335836,16.809237,77.419464,0.9962282,3.4599319,0.8132868,9.49192,4.9037414,487.31662
3505,6.658504,0.37087375,0.33975393,2.3728316,0.13214126,23.452736,30.296232,0.9951643,3.303098,0.6377848,10.8940115,5.123163,454.75012
3506,6.8220844,0.5449403,0.12141672,1.6352118,0.12925483,6.8833046,76.90644,0.99836296,3.357142,0.80833477,9.4479,4.847669,1120.6506
3507,8.788079,0.5571887,0.19407345,1.6996709,0.12814592,24.602728,76.90943,0.99497885,3.36544,0.7735993,10.576509,4.863386,555.21265
3508,7.4760923,0.36960062,0.40065816,1.8104104,0.07261579,25.644547,75.19072,0.995532,3.2184224,0.6954689,10.083137,4.844794,796.6305
3509,8.505088,0.3702492,0.4443554,3.6207979,0.12380287,11.398425,72.56665,0.99827504,3.4640455,0.5951422,9.540209,4.8834953,1247.303
3510,9.929358,0.65939885,0.11764689,1.6081247,0.05140861,9.204471,38.550518,0.997613,3.4571733,0.722746,9.725261,4.9990945,950.2457
3511,8.172722,0.4568049,0.4372556,1.2180018,0.114958465,7.239089,16.78615,0.99493605,3.170567,0.56006956,11.47731,4.9582057,1130.7
3512,9.406428,0.64694333,0.45705983,1.5129646,0.076162934,15.202029,59.17771,0.99485,3.2346292,0.52962756,11.432185,4.8647604,429.56274
3513,8.736738,0.695915,0.073482156,3.6803117,0.0927212,7.470374,77.631676,0.99855334,3.4571452,0.81786567,9.618131,4.9713454,524.9813
3514,6.6323214,0.36514238,0.4570972,1.9222699,0.12350741,10.383712,16.92307,0.9972219,3.4124281,0.4991459,11.403204,5.082157,1253.3855
3515,7.3039536,0.59097654,0.45816457,3.3887465,0.0549625,5.7416553,28.743427,0.9979475,3.4596999,0.53044575,11.173117,6.337966,1215.0942
3516,9.194,0.35533366,0.10214622,2.130024,0.1328091,13.409165,68.102264,0.9977644,3.4339435,0.6371644,9.3961735,6.163577,839.55756
3517,6.669168,0.62229854,0.3972677,3.59991,0.08192374,25.861006,16.33076,0.9977458,3.1785347,0.5716589,11.222086,5.0985065,1237.2777
3518,6.6864605,0.38562167,0.45446688,2.6468258,0.11129128,25.89668,15.100746,0.99552834,3.245175,0.63910276,10.933561,5.169269,671.5735
3519,9.475933,0.7073339,0.090405434,1.227678,0.112741984,24.750805,69.85094,0.99534667,3.4423425,0.7851197,11.301782,4.945621,446.75977
3520,6.613397,0.38698098,0.45982882,3.8066988,0.12409439,11.117,14.058727,0.9983908,3.4229836,0.50268584,10.177191,5.859413,1225.3541
3521,6.5858865,0.6991407,0.4441086,3.818873,0.0801959,25.48555,57.69736,0.9983976,3.2288425,0.6572912,9.680386,4.8912144,1179.669
3522,7.595322,0.5411248,0.23426385,1.2258071,0.11931298,6.33146,75.315414,0.994902,3.3444958,0.7662034,10.883567,4.889747,1026.2727
3523,6.859456,0.42884058,0.4593115,3.7050123,0.06861895,24.788767,16.330246,0.99852145,3.3947296,0.49462372,11.025524,5.3166656,1256.3511
3524,9.183391,0.6350891,0.17843646,1.4277141,0.100415595,7.3647337,77.36745,0.99547106,3.1703303,0.80735165,11.432197,4.85576,403.93585
3525,6.6486654,0.42957747,0.42000687,1.4337809,0.13128866,25.847168,15.458879,0.99477714,3.2694147,0.5254445,11.507585,5.0300384,371.88037
3526,6.5661416,0.35715556,0.45628825,2.6817055,0.12682362,25.541553,15.839579,0.99858856,3.1647034,0.5432309,9.416962,5.42704,1275.2126
3527,8.684367,0.35799965,0.4292332,3.6146626,0.06028377,11.871045,59.565205,0.99859494,3.3768075,0.66048914,9.367049,5.915689,1277.9465
3528,9.305289,0.489233,0.3706077,2.6748219,0.12579994,11.569654,72.90498,0.99673826,3.326639,0.74860996,11.228587,5.394713,869.8782
3529,6.593946,0.36521286,0.45659515,1.2257094,0.120856576,12.333471,14.058189,0.99501836,3.315985,0.49706486,10.824064,6.0637937,736.1485
3530,7.736019,0.4229529,0.44144705,1.6734431,0.08865425,6.940836,29.736258,0.99492455,3.1748216,0.55465454,11.299084,5.035038,971.1488
3531,8.287524,0.6391643,0.40921763,3.2404263,0.07983567,8.410619,75.07786,0.99723077,3.4446707,0.7500602,10.211624,4.923104,685.38153
3532,6.7267003,0.66390324,0.36458984,1.876256,0.054307923,25.72076,58.875847,0.99851155,3.2085433,0.5987106,10.041762,4.8644595,1230.6091
3533,8.167279,0.67568105,0.40463537,3.6303723,0.11695493,25.518295,75.755394,0.998364,3.458397,0.75448656,10.662872,4.9015975,909.63116
3534,7.536551,0.3737685,0.29505432,1.4461538,0.12093677,21.789616,73.99527,0.99811983,3.4640007,0.6577517,9.662073,4.9218497,1239.9232
3535,6.8782654,0.61415184,0.43752953,2.1613388,0.095775165,14.533687,43.416737,0.99522185,3.1622353,0.5410277,11.485789,4.8922234,757.41504
3536,8.540355,0.3860391,0.32514942,1.2357625,0.12196688,9.44818,15.959415,0.9953134,3.379527,0.60171723,10.869536,5.832663,507.81
3537,6.6378975,0.3685074,0.45677754,3.6617131,0.11749525,5.5040274,14.954308,0.9984098,3.4343135,0.54455996,9.503405,6.2696486,1268.6525
3538,8.2693,0.6063319,0.38405678,1.2192062,0.06464104,12.512709,48.555912,0.9947829,3.168272,0.6062592,11.087418,4.8431125,414.83698
3539,7.308039,0.42769966,0.41380185,3.5074492,0.094966516,11.295318,76.92371,0.998562,3.4649203,0.6197293,9.406766,5.690396,1071.8313
3540,8.357662,0.4076618,0.23591153,3.6391547,0.12350401,18.500076,70.73026,0.99552083,3.4196172,0.6446582,10.9751425,5.257654,399.696
3541,7.118687,0.3537053,0.4605407,3.518492,0.094719104,9.077858,13.931725,0.99801767,3.4314768,0.49613273,9.431085,6.4444575,1153.5684
3542,6.6278625,0.5360685,0.44442824,3.5824683,0.07957101,23.661594,33.080696,0.9982947,3.2902493,0.51224643,10.754168,5.6717362,1227.7717
3543,6.6577587,0.35221148,0.45895317,3.817368,0.12826833,24.324995,32.238575,0.99836254,3.463541,0.5946585,9.396217,5.0464954,871.56036
3544,8.352785,0.68894583,0.14962211,1.7260454,0.083770454,25.563364,76.658745,0.9983682,3.1654165,0.7762158,10.941932,4.847911,1030.7145
3545,6.570713,0.3543132,0.44047314,2.9315088,0.13139775,23.4808,14.47633,0.99814814,3.367547,0.714322,9.539896,5.5395007,1276.6514
3546,7.919713,0.46849543,0.4396103,2.3102586,0.104915895,25.85068,57.326416,0.99559957,3.2305417,0.59076947,11.369773,4.883667,1009.20886
3547,9.892809,0.70739454,0.10901773,2.090375,0.0974051,25.798092,76.99587,0.99584275,3.460315,0.8094524,11.269621,4.997243,641.3488
3548,9.724475,0.61367965,0.17628084,1.4400212,0.12554935,19.071898,62.699184,0.9948324,3.178364,0.5079496,11.316391,5.263606,963.5181
3549,6.7538323,0.3588311,0.45598033,2.5179114,0.0982788,25.819502,44.633476,0.9982389,3.4422724,0.6690064,9.371108,4.999959,1259.715
3550,7.0152006,0.67506176,0.31734467,3.7885149,0.07441223,21.943314,73.92493,0.9985731,3.466919,0.8040688,9.555017,5.215824,1255.0266
3551,7.8135133,0.69954085,0.116819665,1.3803867,0.106189534,22.2019,66.80305,0.99480486,3.2339902,0.79858047,10.969173,5.297931,405.69904
3552,9.443463,0.6652296,0.21947005,2.141127,0.12779932,25.587412,46.35479,0.9948069,3.232773,0.7026335,11.063931,4.9185896,423.7463
3553,6.754031,0.6000188,0.39832506,2.1916137,0.13282135,25.835361,44.284428,0.99806577,3.2132645,0.7873666,10.311287,5.0108895,1148.4982
3554,9.440346,0.38406172,0.45724553,3.6721208,0.10578685,6.782634,23.391157,0.9984141,3.4669073,0.66675556,9.728539,5.356638,1269.8246
3555,9.084164,0.6708548,0.4348021,3.2774634,0.043601066,19.367561,45.687706,0.99727505,3.2947452,0.6686472,11.391541,4.8698277,1208.6365
3556,9.89306,0.70872384,0.2616025,1.232831,0.11761437,25.433313,77.22202,0.9949786,3.1957688,0.7310307,11.506956,4.879641,406.47406
3557,9.7221,0.51254505,0.2240235,2.959852,0.06607313,17.404512,58.75088,0.9951887,3.4043314,0.79482865,10.381909,4.8467374,366.3658
3558,9.826657,0.36106032,0.4413949,3.504813,0.10623049,7.811907,49.01215,0.9985203,3.4665794,0.5886703,11.206454,6.3645873,1249.7622
3559,7.7773123,0.3943109,0.41381988,1.7772077,0.11631958,6.2153454,39.90955,0.99484956,3.2991035,0.5864104,10.35018,5.903446,761.20056
3560,8.055886,0.35754582,0.3504349,1.4983838,0.12307206,6.333989,20.316996,0.9954549,3.4223115,0.5600403,11.048462,5.110677,1057.3972
3561,7.273192,0.36448723,0.4575887,3.746857,0.13024347,9.613121,36.739723,0.99856746,3.4627175,0.6222313,9.4805765,6.3228183,1262.2513
3562,9.76753,0.6755576,0.1335319,1.5003116,0.10773987,25.563597,77.34566,0.99490887,3.3510253,0.7923372,11.337001,4.847641,355.5612
3563,8.732448,0.43925753,0.3975348,1.7642114,0.088920705,6.3471966,66.11428,0.9977618,3.3732514,0.61378735,11.055874,5.0436106,1178.6615
3564,7.1294937,0.37579614,0.32920018,2.2449791,0.115217365,9.34909,30.096172,0.99535257,3.3486817,0.5257287,9.446662,5.9551363,946.0003
3565,7.978035,0.484255,0.4585289,3.7478492,0.11278086,20.064499,71.24857,0.99853814,3.3319654,0.5321998,9.65448,5.1194763,1277.5844
3566,9.726771,0.37585995,0.12605599,1.2289187,0.13247746,25.904762,50.711563,0.9948022,3.2419255,0.67839074,11.437078,4.979932,900.635
3567,7.67341,0.35269305,0.45121533,3.1410675,0.12216533,25.79343,18.596706,0.996738,3.4200423,0.51442754,9.778579,6.197189,694.2042
3568,7.4999347,0.6878861,0.24682891,1.4262329,0.11016774,24.569471,75.22434,0.99704236,3.2441304,0.80767727,9.427079,4.99556,506.53754
3569,8.0255575,0.6342559,0.43406245,3.4753819,0.04447331,24.651047,53.873707,0.9967403,3.166377,0.6288019,11.098711,4.8591013,1231.1864
3570,6.768737,0.39750436,0.45397735,3.8155487,0.12848084,13.03929,39.479137,0.99846685,3.4656405,0.5684295,9.647593,6.140281,972.49854
3571,6.5709004,0.7043195,0.45629764,2.7820168,0.08477831,20.347715,41.733627,0.9964296,3.1630857,0.59000456,9.457668,4.8496165,877.91724
3572,6.903885,0.58483416,0.42577597,2.8077815,0.06998711,25.88677,44.36677,0.9980786,3.1626914,0.5656809,11.190476,4.934977,1057.8872
3573,7.5673537,0.36311278,0.41373372,1.3920785,0.12389851,8.4555,14.83177,0.99505574,3.2969868,0.54451567,10.970637,5.1605783,791.3493
3574,6.8040605,0.39065403,0.43626785,2.866112,0.11571002,17.800789,29.8555,0.9965975,3.2051349,0.51892155,9.914701,5.7264986,1009.8546
3575,6.720713,0.520491,0.45728827,3.4110003,0.101933934,25.782885,16.978886,0.99585307,3.1719816,0.5105195,11.419477,5.1291046,692.91364
3576,6.658335,0.39748973,0.38519177,1.8547833,0.08799667,24.797865,15.852417,0.9953229,3.1629264,0.52563673,10.623845,4.9233246,1091.8416
3577,9.26758,0.39444256,0.4240724,1.2388705,0.11444653,15.597308,17.14735,0.9948369,3.1643648,0.49152383,11.469218,5.364614,995.74335
3578,6.8760667,0.35509405,0.46066338,3.8185353,0.10289146,22.219427,13.927362,0.9985735,3.4590967,0.4896737,10.070032,6.4757323,1276.7476
3579,6.91364,0.50650483,0.43518704,3.520084,0.11637788,23.552172,61.793125,0.9971513,3.3042452,0.56986904,11.196605,5.446798,848.58966
3580,7.0760303,0.46554488,0.4202161,1.3495982,0.096602686,6.6450424,40.347233,0.9974893,3.1998675,0.6332423,11.400867,4.9131713,1275.2958
3581,8.973991,0.62142265,0.44171575,3.2872334,0.058583114,6.6952515,54.623714,0.998532,3.4403296,0.601222,10.106312,6.0438385,936.7843
3582,6.80128,0.40276763,0.4412445,3.4805958,0.06288732,5.5795975,33.3652,0.9985906,3.4668102,0.6299964,9.378005,6.4614415,1225.8516
3583,9.829737,0.4165997,0.1576894,3.4412334,0.12877104,14.003734,47.95739,0.9949623,3.2317963,0.6946213,11.17754,5.087464,569.5148
3584,6.5820317,0.42452323,0.4551278,2.3660965,0.11575205,20.305822,19.893755,0.9973734,3.3444664,0.6104967,10.972137,5.1126018,1255.184
3585,6.766747,0.58528775,0.3558955,2.188721,0.105612546,24.931654,75.99998,0.9977164,3.438219,0.66357785,10.543364,4.9167714,1265.604
3586,9.442013,0.6302704,0.36351237,1.6114596,0.042577185,25.258919,22.442175,0.9985523,3.4394736,0.6368624,9.637988,4.9290733,1225.2848
3587,9.679147,0.3551107,0.40598515,1.7077968,0.08902048,13.828171,22.392756,0.9957509,3.4515796,0.50986737,11.167634,5.9150996,1225.5038
3588,9.944851,0.6843665,0.10913552,1.2512304,0.13202326,25.926596,64.35383,0.99477106,3.178274,0.76454455,11.513105,4.85982,370.96133
3589,9.6663065,0.69073176,0.30782604,1.9471796,0.04165098,15.61812,73.95735,0.9948538,3.1616929,0.7127212,11.511731,4.838582,569.9664
3590,8.450952,0.40968776,0.45935705,2.9785655,0.1239466,24.262486,36.46035,0.99853736,3.4663947,0.56309533,10.207442,6.387198,985.8281
3591,7.2042265,0.36042336,0.3232391,2.3178902,0.121367946,24.911495,45.85135,0.9983799,3.4018521,0.57073665,9.389699,6.410046,1182.6403
3592,7.452816,0.3756517,0.17170283,2.0079277,0.13083753,25.50786,68.25701,0.9964169,3.3859725,0.78575915,10.627466,4.9521456,557.81934
3593,8.618498,0.5740823,0.4438097,2.4121878,0.05309542,25.363747,51.8897,0.9978751,3.1879115,0.7237384,11.030669,5.1234736,1086.3116
3594,6.691136,0.53690547,0.40201482,3.085164,0.093636684,23.920214,69.8574,0.99852544,3.1683996,0.5870949,11.318657,4.840465,1259.6013
3595,8.963546,0.3759599,0.44644675,1.4268734,0.13104257,13.87924,19.243155,0.99481255,3.2681024,0.4984393,11.506749,5.238543,578.114
3596,9.092732,0.39558402,0.17046063,1.5519539,0.11905276,14.771725,77.20687,0.9973551,3.4578328,0.81690115,9.806462,4.9828153,1054.9653
3597,6.8259573,0.35271445,0.12771562,1.4340646,0.13005365,14.474835,29.654425,0.9985865,3.462828,0.6710369,9.477378,6.3385153,1274.9655
3598,9.727492,0.6792087,0.15651014,1.8128518,0.063601315,11.251358,77.16984,0.99688524,3.431202,0.80026186,9.926531,4.8577976,732.54016
3599,9.046756,0.5599597,0.12768126,1.2883426,0.13202006,25.79157,37.289303,0.99687463,3.1634362,0.7930529,11.228917,4.856124,1145.7574
